time_s,piston_pos_mm,inlet_air_pressure,inlet_air_flow,outlet_water_pressure,outlet_water_flow
22.80000,-7.608452,11.987172,-13.360666,-107.797357,-7.797841
22.80500,-7.527046,11.721772,-1.700695,-106.375028,-7.698009
22.81000,-7.438212,11.259679,-5.273682,-108.324779,-7.875102
22.81500,-7.342037,11.486383,-8.135037,-108.722062,-7.994307
22.82000,-7.238616,11.121069,-15.498501,-111.249782,-7.669117
22.82500,-7.128052,11.414674,-11.871872,-110.821106,-7.696550
22.83000,-7.010453,10.586129,-10.015994,-110.821232,-7.641091
22.83500,-6.885936,10.470136,-22.372696,-113.314053,-7.636052
22.84000,-6.754623,11.077236,-12.487373,-112.533114,-7.358888
22.84500,-6.616645,10.760282,-14.848205,-112.721520,-7.513920
22.85000,-6.472136,10.586234,-10.106415,-112.823652,-7.392411
22.85500,-6.321240,10.388969,-22.699134,-113.228502,-7.544713
22.86000,-6.164106,10.382697,-12.191839,-113.693206,-7.324896
22.86500,-6.000889,9.926798,-20.626567,-111.477580,-7.236375
22.87000,-5.831749,9.887701,-20.491473,-111.295261,-7.064159
22.87500,-5.656854,8.937393,-19.501432,-109.749093,-6.912930
22.88000,-5.476377,9.236441,-14.485677,-110.531740,-6.902710
22.88500,-5.290495,8.454470,-20.881808,-110.495464,-6.527228
22.89000,-5.099392,7.981686,-18.291517,-110.552619,-6.673886
22.89500,-4.903256,8.137228,-26.717754,-107.859965,-6.472257
22.90000,-4.702282,8.226416,-24.961168,-107.265565,-6.256880
22.90500,-4.496667,7.675346,-25.104383,-103.459068,-6.253565
22.91000,-4.286614,8.123822,-35.224901,-101.883777,-5.912437
22.91500,-4.072331,7.356957,-29.512631,-101.341089,-5.741723
22.92000,-3.854029,6.942472,-30.417352,-102.713839,-5.664246
22.92500,-3.631924,6.495666,-29.649169,-101.714180,-5.267870
22.93000,-3.406234,5.560471,-26.044196,-98.727685,-5.269846
22.93500,-3.177183,5.821041,-30.697654,-97.722573,-5.063525
22.94000,-2.944996,5.476009,-32.985033,-93.225647,-4.996561
22.94500,-2.709903,5.862871,-34.397779,-92.768704,-4.871941
22.95000,-2.472136,4.450946,-35.153492,-91.327248,-4.566549
22.95500,-2.231929,4.382467,-41.747245,-88.751157,-4.330256
22.96000,-1.989519,3.778035,-37.479968,-85.084600,-4.134166
22.96500,-1.745146,3.788789,-40.789742,-85.296223,-3.797945
22.97000,-1.499051,2.637324,-43.238033,-81.277129,-3.896795
22.97500,-1.251476,3.126651,-33.780439,-80.880142,-3.550312
22.98000,-1.002666,2.640837,-42.299529,-77.062329,-3.395350
22.98500,-0.752867,2.342412,-43.063161,-74.960745,-2.850341
22.99000,-0.502324,3.002329,-45.994049,-71.154258,-2.810979
22.99500,-0.251286,1.486276,-34.561705,-68.574176,-2.572778
23.00000,-0.000000,1.350576,-33.701489,-64.551417,-2.395946
23.00500,0.251286,0.762498,-38.169125,-62.239961,-1.957475
23.01000,0.502324,0.852171,-41.298211,-60.756513,-1.848968
23.01500,0.752867,0.961070,-37.937960,-58.560325,-1.543750
23.02000,1.002666,0.355139,-38.003151,-54.905362,-1.526667
23.02500,1.251476,-0.595539,-39.839846,-51.336337,-0.960816
23.03000,1.499051,-1.647968,-39.116503,-47.932495,-0.793029
23.03500,1.745146,-1.304060,-47.179402,-45.313546,-0.530861
23.04000,1.989519,-2.557712,-39.516552,-39.943543,-0.215244
23.04500,2.231929,-2.602324,-41.796998,-36.804049,-0.111221
23.05000,2.472136,-2.850033,-40.723233,-34.833593,0.138802
23.05500,2.709903,-3.435907,-40.116344,-31.709650,0.474789
23.06000,2.944996,-3.330801,-45.228711,-28.003799,0.692444
23.06500,3.177183,-3.845054,-38.093928,-24.344716,0.871313
23.07000,3.406234,-4.360851,-36.231988,-20.857920,1.145598
23.07500,3.631924,-4.243063,-47.562467,-19.196567,1.334796
23.08000,3.854029,-5.059125,-44.513557,-14.340738,1.699868
23.08500,4.072331,-4.550263,-31.689931,-12.477009,1.963023
23.09000,4.286614,-5.163526,-43.496440,-6.771055,2.109252
23.09500,4.496667,-5.948026,-33.750559,-2.509482,2.534436
23.10000,4.702282,-5.906265,-32.575292,-0.960370,2.426652
23.10500,4.903256,-6.701528,-27.885825,3.975274,2.789928
23.11000,5.099392,-6.994426,-36.328866,6.616552,3.214608
23.11500,5.290495,-6.604638,-37.577980,10.045026,3.227256
23.12000,5.476377,-8.014005,-36.729326,16.593965,3.332369
23.12500,5.656854,-7.437738,-36.141045,18.866631,3.852854
23.13000,5.831749,-7.107597,-39.232489,21.882402,3.983833
23.13500,6.000889,-9.138226,-36.217172,24.292638,4.021610
23.14000,6.164106,-7.454066,-33.001086,28.693189,4.427497
23.14500,6.321240,-9.547594,-31.858703,31.411413,4.451056
23.15000,6.472136,-9.936267,-25.986883,35.525450,4.618657
23.15500,6.616645,-10.125162,-25.138594,37.320870,4.932693
23.16000,6.754623,-9.960580,-27.067745,41.569325,5.089595
23.16500,6.885936,-9.945598,-33.851707,44.462329,5.212481
23.17000,7.010453,-10.719177,-22.977405,46.516632,5.465534
23.17500,7.128052,-10.203492,-25.578097,53.232912,5.575522
23.18000,7.238616,-9.970624,-31.191411,55.354059,5.850896
23.18500,7.342037,-10.832335,-24.577098,56.584988,6.005305
23.19000,7.438212,-10.628167,-24.568148,58.819683,6.239231
23.19500,7.527046,-10.582607,-20.207241,62.617047,6.269502
23.20000,7.608452,-10.263361,-17.669472,65.376206,6.325939
23.20500,7.682349,-11.181351,-11.195802,68.459566,6.465277
23.21000,7.748665,-10.971299,-19.651482,70.180619,6.704648
23.21500,7.807334,-11.180480,-15.050005,73.643782,7.008506
23.22000,7.858298,-11.487055,-18.890960,77.271841,7.057652
23.22500,7.901507,-11.753921,-15.698972,80.203596,7.019356
23.23000,7.936918,-11.542302,-17.678755,79.922596,7.282623
23.23500,7.964496,-11.477803,-11.206881,84.556774,7.168768
23.24000,7.984214,-12.399104,-7.424498,85.718912,7.476977
23.24500,7.996052,-12.049293,-9.827613,87.860015,7.419494
23.25000,8.000000,-11.787020,-1.394055,90.802546,7.610484
23.25500,7.996052,-11.833709,-6.238521,92.408570,7.663729
23.26000,7.984214,-11.837044,-1.098158,95.926165,7.633777
23.26500,7.964496,-11.286711,-4.679230,97.769673,7.747371
23.27000,7.936918,-11.530010,-2.317676,98.362625,7.652529
23.27500,7.901507,-12.495619,6.198175,99.621197,7.789834
23.28000,7.858298,-11.254689,-3.542973,103.956874,7.935891
23.28500,7.807334,-12.189237,4.432247,105.492701,8.260740
23.29000,7.748665,-12.189672,-3.957634,105.142476,7.934238
23.29500,7.682349,-11.309394,3.136372,105.765683,7.879085
23.30000,7.608452,-11.834406,9.162987,108.233885,7.767396
23.30500,7.527046,-12.327657,15.773452,109.772492,7.966554
23.31000,7.438212,-11.241381,11.425932,108.433468,7.677123
23.31500,7.342037,-11.203610,10.005588,111.923947,7.738436
23.32000,7.238616,-11.043202,9.250597,110.380852,7.822877
23.32500,7.128052,-11.741437,10.178952,112.415336,7.625988
23.33000,7.010453,-10.652016,13.094214,111.062104,7.854283
23.33500,6.885936,-11.105116,14.338062,112.110781,7.754262
23.34000,6.754623,-10.289141,20.441456,111.781402,7.524750
23.34500,6.616645,-11.030277,12.794167,112.491849,7.455916
23.35000,6.472136,-10.722649,13.762580,113.678260,7.301666
23.35500,6.321240,-10.956020,23.122337,111.415663,7.208556
23.36000,6.164106,-10.240333,22.426694,111.929270,7.301570
23.36500,6.000889,-9.235045,19.041747,112.612387,7.220437
23.37000,5.831749,-9.363365,21.060744,111.055041,7.086707
23.37500,5.656854,-9.471412,25.201731,113.424771,6.964758
23.38000,5.476377,-8.396941,22.844073,108.787806,6.761565
23.38500,5.290495,-8.640628,22.029684,112.663797,6.727122
23.39000,5.099392,-8.137499,26.503657,108.156087,6.409484
23.39500,4.903256,-8.051639,29.873295,109.093739,6.418191
23.40000,4.702282,-7.961066,23.915154,108.786341,6.419115
23.40500,4.496667,-7.571983,26.885852,106.387932,6.251400
23.41000,4.286614,-7.149517,31.934076,102.894966,5.913311
23.41500,4.072331,-6.550019,23.039424,102.773849,5.761815
23.42000,3.854029,-6.468066,30.050842,101.776299,5.763669
23.42500,3.631924,-6.032487,35.716398,100.787272,5.629095
23.43000,3.406234,-6.566248,29.082937,99.607591,5.117904
23.43500,3.177183,-6.567899,36.026276,98.013300,5.039096
23.44000,2.944996,-5.293877,43.986142,96.562169,4.914141
23.44500,2.709903,-5.024653,37.581927,91.819038,4.816891
23.45000,2.472136,-4.559231,31.447600,92.022159,4.409348
23.45500,2.231929,-4.830030,45.494022,86.738667,4.352885
23.46000,1.989519,-3.985959,39.820552,86.704960,4.048619
23.46500,1.745146,-4.145510,41.401749,82.997728,4.104103
23.47000,1.499051,-3.293695,39.052395,79.792114,3.691162
23.47500,1.251476,-2.998534,34.751918,80.443360,3.413434
23.48000,1.002666,-2.675238,37.869141,76.804370,3.168949
23.48500,0.752867,-2.098282,37.813579,75.363306,3.081272
23.49000,0.502324,-2.073716,46.519875,69.698343,2.812967
23.49500,0.251286,-1.496067,44.456886,67.356324,2.402638
23.50000,0.000000,-0.812898,38.324982,65.818010,2.297697
23.50500,-0.251286,-0.089079,40.840894,62.267314,1.903348
23.51000,-0.502324,-0.185308,42.351328,60.161087,1.722052
23.51500,-0.752867,0.367244,45.384733,56.340406,1.426190
23.52000,-1.002666,0.643947,43.898252,53.594189,1.179818
23.52500,-1.251476,1.484843,35.442909,49.537686,0.999545
23.53000,-1.499051,2.044088,45.145380,49.166312,0.724459
23.53500,-1.745146,1.248062,35.237534,44.088947,0.629695
23.54000,-1.989519,2.190890,38.128127,39.823221,0.409755
23.54500,-2.231929,2.394991,33.649079,38.667712,0.058289
23.55000,-2.472136,3.313407,38.238858,35.094333,-0.277633
23.55500,-2.709903,1.953805,42.655965,31.405038,-0.331441
23.56000,-2.944996,3.088707,39.574041,28.001537,-0.862718
23.56500,-3.177183,2.982049,43.531231,23.848221,-1.099584
23.57000,-3.406234,4.672422,42.977031,20.690533,-1.077495
23.57500,-3.631924,4.554086,37.562278,14.797097,-1.328836
23.58000,-3.854029,5.067885,35.813255,12.056454,-1.539615
23.58500,-4.072331,5.302749,43.080453,8.921102,-1.900511
23.59000,-4.286614,5.585658,40.096661,7.152531,-2.245011
23.59500,-4.496667,5.974250,40.944194,4.704608,-2.406630
23.60000,-4.702282,5.947199,41.301447,-0.434255,-2.533314
23.60500,-4.903256,5.572136,34.366486,-4.087052,-2.899814
23.61000,-5.099392,6.901374,32.143227,-6.002066,-3.122940
23.61500,-5.290495,7.043783,35.177250,-11.251840,-3.419183
23.62000,-5.476377,7.128435,31.549967,-13.583277,-3.619322
23.62500,-5.656854,7.405234,30.193339,-17.340815,-3.637375
23.63000,-5.831749,8.511476,28.495407,-22.858687,-3.892706
23.63500,-6.000889,7.912488,30.912522,-24.415336,-4.267602
23.64000,-6.164106,8.047336,29.298370,-27.977584,-4.467694
23.64500,-6.321240,9.045894,31.597307,-32.953348,-4.619552
23.65000,-6.472136,9.643313,31.381610,-36.197677,-4.707353
23.65500,-6.616645,8.705726,33.220594,-39.815850,-5.074783
23.66000,-6.754623,9.071107,28.431262,-40.052571,-5.164099
23.66500,-6.885936,9.270956,27.132975,-42.457038,-5.547696
23.67000,-7.010453,10.101546,27.239255,-47.303523,-5.637956
23.67500,-7.128052,10.383601,24.914704,-49.474580,-5.643300
23.68000,-7.238616,10.945032,24.757125,-55.976758,-5.763817
23.68500,-7.342037,10.503508,19.809392,-55.847685,-6.133182
23.69000,-7.438212,10.596751,21.644772,-58.200922,-6.251478
23.69500,-7.527046,10.611100,14.614312,-61.564498,-6.244133
23.70000,-7.608452,11.506553,23.385335,-67.416682,-6.508114
23.70500,-7.682349,10.911424,18.599443,-67.888274,-6.661420
23.71000,-7.748665,10.944921,18.624155,-72.033959,-6.686345
23.71500,-7.807334,11.323414,9.724453,-73.334978,-6.843765
23.72000,-7.858298,11.520066,10.296582,-77.937449,-6.869807
23.72500,-7.901507,11.801531,10.548376,-79.709951,-7.013042
23.73000,-7.936918,11.449312,3.483994,-82.841550,-7.255118
23.73500,-7.964496,12.542794,14.886249,-83.999353,-7.306335
23.74000,-7.984214,12.679913,11.993696,-86.959194,-7.390398
23.74500,-7.996052,11.430471,8.307612,-87.752828,-7.603460
23.75000,-8.000000,12.013906,11.404350,-90.203833,-7.640311
23.75500,-7.996052,11.550450,-1.814285,-92.704000,-7.512570
23.76000,-7.984214,11.879611,0.150841,-95.163779,-7.830320
23.76500,-7.964496,11.477015,7.638138,-97.311434,-7.623493
23.77000,-7.936918,11.877165,4.989518,-98.699528,-7.740035
23.77500,-7.901507,12.095898,0.194349,-99.480040,-7.820249
23.78000,-7.858298,12.022932,1.228397,-101.749276,-7.782004
23.78500,-7.807334,11.333818,-1.362219,-103.009407,-7.810353
23.79000,-7.748665,10.996862,-5.015255,-104.736183,-7.751057
23.79500,-7.682349,10.997692,-6.568709,-106.022469,-7.919469
23.80000,-7.608452,12.235158,-9.671229,-107.844761,-7.901013
23.80500,-7.527046,11.547793,-7.070179,-110.285826,-7.893830
23.81000,-7.438212,11.555811,-9.016467,-108.363592,-7.663171
23.81500,-7.342037,12.035936,-5.720244,-109.195855,-7.732896
23.82000,-7.238616,10.862748,-17.346283,-111.683672,-7.888682
23.82500,-7.128052,11.336178,-12.006283,-108.933554,-7.789440
23.83000,-7.010453,10.724492,-14.873858,-113.003167,-7.779341
23.83500,-6.885936,10.938530,-17.254353,-110.866552,-7.651919
23.84000,-6.754623,9.885969,-16.754013,-112.002066,-7.569113
23.84500,-6.616645,10.342436,-10.318503,-112.087937,-7.289994
23.85000,-6.472136,10.296803,-10.343572,-111.179348,-7.626352
23.85500,-6.321240,10.176934,-27.744343,-111.367234,-7.254622
23.86000,-6.164106,9.308606,-15.834562,-112.236305,-7.221938
23.86500,-6.000889,9.599955,-27.801493,-113.210683,-7.237029
23.87000,-5.831749,9.858338,-26.819958,-113.003156,-7.075100
23.87500,-5.656854,9.203884,-27.148479,-110.857282,-6.996503
23.88000,-5.476377,9.364870,-29.759322,-108.625798,-6.821428
23.88500,-5.290495,9.027423,-20.547533,-108.716101,-6.598338
23.89000,-5.099392,8.586026,-19.499529,-108.943168,-6.718502
23.89500,-4.903256,8.052829,-34.531801,-107.581381,-6.293952
23.90000,-4.702282,7.964115,-25.566562,-106.122441,-6.317059
23.90500,-4.496667,7.245109,-27.300217,-103.766963,-5.975982
23.91000,-4.286614,7.635315,-31.801835,-105.394986,-5.926934
23.91500,-4.072331,7.187607,-32.382060,-102.307439,-5.679916
23.92000,-3.854029,7.249317,-32.491554,-101.365716,-5.576730
23.92500,-3.631924,7.390556,-33.752157,-101.011243,-5.348761
23.93000,-3.406234,6.466524,-37.115792,-99.649764,-5.270963
23.93500,-3.177183,6.018993,-34.532089,-95.232504,-5.173775
23.94000,-2.944996,5.524776,-33.966948,-94.470919,-4.831328
23.94500,-2.709903,5.468955,-34.542440,-93.152975,-4.631234
23.95000,-2.472136,5.352103,-40.374008,-90.753274,-4.290972
23.95500,-2.231929,4.291656,-33.381706,-87.598539,-4.497735
23.96000,-1.989519,3.516371,-42.473581,-86.415799,-4.106770
23.96500,-1.745146,3.118889,-40.239701,-82.355509,-3.766764
23.97000,-1.499051,3.769432,-42.813426,-82.142126,-3.781856
23.97500,-1.251476,3.178721,-46.149148,-80.287624,-3.457867
23.98000,-1.002666,2.841986,-38.115511,-76.961902,-2.998012
23.98500,-0.752867,1.522457,-42.459920,-75.304345,-2.840854
23.99000,-0.502324,1.629867,-34.126498,-71.925564,-2.840931
23.99500,-0.251286,0.830450,-40.826900,-67.330104,-2.376214
24.00000,0.000000,0.632624,-36.478816,-63.938545,-2.164853
24.00500,0.502324,0.491440,-45.148395,-62.292014,-1.967567
24.01000,1.002666,-0.002482,-47.009272,-59.828092,-1.766020
24.01500,1.499051,0.448473,-46.303544,-58.069896,-1.534960
24.02000,1.989519,-1.373437,-54.776679,-55.049304,-1.395913
24.02500,2.472136,-1.753839,-60.995087,-50.235394,-1.104600
24.03000,2.944996,-2.510198,-61.174584,-47.164084,-0.717163
24.03500,3.406234,-2.880274,-60.161142,-44.633184,-0.507849
24.04000,3.854029,-3.327882,-66.220581,-40.980542,-0.060564
24.04500,4.286614,-4.709359,-68.007700,-35.052380,0.003502
24.05000,4.702282,-5.788990,-61.618479,-32.023930,0.086752
24.05500,5.099392,-5.943372,-69.118822,-29.328869,0.592259
24.06000,5.476377,-6.249335,-74.254291,-25.244015,0.959184
24.06500,5.831749,-7.518125,-70.705688,-20.050623,1.282411
24.07000,6.164106,-7.235176,-74.997936,-17.057073,1.570290
24.07500,6.472136,-8.657110,-69.396629,-13.054996,1.806699
24.08000,6.754623,-9.030374,-59.445854,-10.943051,2.370537
24.08500,7.010453,-9.445353,-60.554429,-6.782771,2.490181
24.09000,7.238616,-8.891730,-64.098734,-2.683930,2.968353
24.09500,7.438212,-9.799416,-58.583187,1.328061,3.211454
24.10000,7.608452,-10.365799,-57.843401,8.397394,3.465304
24.10500,7.748665,-11.292941,-38.038511,13.295001,4.073036
24.11000,7.858298,-11.636511,-44.946236,16.418636,4.024849
24.11500,7.936918,-11.712276,-43.544264,22.485742,4.534450
24.12000,7.984214,-10.934637,-27.315781,27.028800,5.003140
24.12500,8.000000,-11.225876,-28.556459,30.953456,5.258984
24.13000,7.984214,-11.840357,-28.157702,33.837162,5.698489
24.13500,7.936918,-12.276217,-22.782215,41.708696,5.933627
24.14000,7.858298,-12.752975,-18.676109,46.052953,6.208860
24.14500,7.748665,-12.167912,-9.691351,48.136275,6.770159
24.15000,7.608452,-11.677454,-4.521919,55.350549,6.817595
24.15500,7.438212,-11.543664,3.054814,57.328640,7.095178
24.16000,7.238616,-11.449788,2.693627,60.438469,7.257417
24.16500,7.010453,-11.708985,9.094546,64.831968,7.527895
24.17000,6.754623,-10.931950,18.066502,66.963697,7.885183
24.17500,6.472136,-10.919810,26.569913,72.382908,8.072657
24.18000,6.164106,-10.131885,34.502584,74.423526,8.189706
24.18500,5.831749,-10.015478,35.765203,80.926321,8.268625
24.19000,5.476377,-9.368985,30.340715,83.101489,8.531437
24.19500,5.099392,-9.095107,38.487482,84.023663,8.389140
24.20000,4.702282,-8.941668,46.938598,89.005247,8.595011
24.20500,4.286614,-7.700354,44.516389,88.794396,8.644508
24.21000,3.854029,-8.085075,46.788041,93.193619,8.595829
24.21500,3.406234,-6.756599,49.139622,95.527539,8.676201
24.22000,2.944996,-6.609504,59.140365,96.742273,8.543076
24.22500,2.472136,-5.928116,59.667755,96.769418,8.446886
24.23000,1.989519,-4.982258,63.938296,99.086250,8.593295
24.23500,1.499051,-4.630274,63.170509,99.844732,8.340026
24.24000,1.002666,-4.134892,72.337554,100.673317,8.206631
24.24500,0.502324,-3.370661,69.698904,102.578895,7.879998
24.25000,0.000000,-2.720206,69.797462,102.755297,7.727863
24.25500,-0.502324,-1.481838,71.873590,102.246283,7.434201
24.26000,-1.002666,-0.607759,72.414662,98.974923,7.171164
24.26500,-1.499051,-0.025646,81.021714,97.837385,6.950176
24.27000,-1.989519,0.098686,82.597049,97.417820,6.324017
24.27500,-2.472136,1.571559,76.943392,96.269337,5.978021
24.28000,-2.944996,2.663505,76.699092,91.420332,5.524957
24.28500,-3.406234,2.506820,88.312703,90.859504,4.730028
24.29000,-3.854029,3.332804,82.553642,91.116538,4.469850
24.29500,-4.286614,4.818284,84.309811,84.734858,4.116298
24.30000,-4.702282,5.046579,79.355910,82.191589,3.661343
24.30500,-5.099392,6.251766,76.109920,78.817641,3.004325
24.31000,-5.476377,6.294959,74.781380,76.531643,2.622489
24.31500,-5.831749,6.448701,78.260712,71.947651,2.068777
24.32000,-6.164106,7.639958,78.507129,67.459035,1.317044
24.32500,-6.472136,8.199126,68.417979,61.645472,0.908427
24.33000,-6.754623,8.880685,64.437336,59.488187,0.340000
24.33500,-7.010453,8.890136,64.833769,53.932751,-0.396397
24.34000,-7.238616,9.517515,60.548646,48.117811,-1.152421
24.34500,-7.438212,11.007160,53.253936,43.715259,-1.519512
24.35000,-7.608452,10.283266,47.319896,39.241393,-2.294232
24.35500,-7.748665,11.539445,43.001220,31.095530,-2.923105
24.36000,-7.858298,10.681208,48.208711,25.386933,-3.474752
24.36500,-7.936918,11.514505,35.646581,20.284202,-4.132524
24.37000,-7.984214,11.785166,31.425163,14.656028,-4.552110
24.37500,-8.000000,12.162471,26.587374,6.257129,-5.148630
24.38000,-7.984214,11.905912,18.214238,3.213161,-5.654984
24.38500,-7.936918,11.701642,20.527344,-0.700538,-6.250710
24.39000,-7.858298,12.046392,13.282380,-8.298577,-6.899179
24.39500,-7.748665,11.345219,10.316148,-12.615030,-7.322931
24.40000,-7.608452,10.840965,9.341612,-23.003352,-7.681036
24.40500,-7.438212,11.128286,-2.395566,-25.554538,-8.243558
24.41000,-7.238616,12.292260,-6.200249,-29.491177,-8.314758
24.41500,-7.010453,11.768060,-14.523981,-34.855724,-9.004349
24.42000,-6.754623,11.943470,-12.833909,-42.725710,-9.378375
24.42500,-6.472136,11.066368,-19.652954,-48.407382,-9.509211
24.43000,-6.164106,9.888072,-21.824165,-52.126873,-9.817624
24.43500,-5.831749,9.706228,-24.327060,-58.942334,-10.125807
24.44000,-5.476377,9.838073,-41.079970,-62.683439,-10.337645
24.44500,-5.099392,8.887310,-33.441915,-68.723128,-10.423501
24.45000,-4.702282,8.338924,-49.566581,-70.946022,-10.493374
24.45500,-4.286614,7.748352,-52.803513,-75.050114,-10.570026
24.46000,-3.854029,7.319625,-60.608428,-76.894435,-10.703997
24.46500,-3.406234,6.236028,-49.638410,-81.832670,-10.615560
24.47000,-2.944996,6.604779,-61.743831,-86.174617,-10.516839
24.47500,-2.472136,5.468513,-60.412094,-88.352122,-10.424832
24.48000,-1.989519,5.641479,-68.572493,-92.266948,-10.668387
24.48500,-1.499051,5.116474,-61.614138,-92.904309,-10.264368
24.49000,-1.002666,3.673052,-76.344032,-95.035832,-10.027523
24.49500,-0.502324,3.423331,-73.466645,-95.784986,-9.706910
24.50000,-0.000000,2.710543,-79.971088,-96.323495,-9.360258
24.50500,0.502324,1.586800,-78.015703,-100.527817,-8.941669
24.51000,1.002666,0.671833,-72.366063,-98.220107,-8.590511
24.51500,1.499051,0.538832,-77.982732,-97.787985,-8.247581
24.52000,1.989519,-0.478072,-78.561927,-99.732839,-7.780670
24.52500,2.472136,-1.586619,-77.021851,-95.426727,-7.122271
24.53000,2.944996,-2.467326,-82.449586,-97.444372,-6.844515
24.53500,3.406234,-2.987915,-85.275014,-92.316159,-6.208529
24.54000,3.854029,-3.314966,-84.164974,-92.518753,-5.511436
24.54500,4.286614,-4.129633,-80.679154,-90.196157,-5.038354
24.55000,4.702282,-5.364766,-72.429436,-88.563063,-4.660350
24.55500,5.099392,-5.849306,-75.897671,-84.918610,-3.781152
24.56000,5.476377,-6.363267,-76.141698,-84.209250,-3.203416
24.56500,5.831749,-7.230805,-71.692163,-80.530227,-2.507361
24.57000,6.164106,-7.688748,-72.654235,-78.174113,-1.710359
24.57500,6.472136,-8.631257,-63.383081,-71.255241,-1.079104
24.58000,6.754623,-9.092008,-60.811575,-68.461641,-0.456775
24.58500,7.010453,-9.125547,-64.190223,-62.241322,0.358309
24.59000,7.238616,-9.608030,-50.395911,-57.677020,1.012525
24.59500,7.438212,-10.261251,-58.986091,-54.979987,1.677240
24.60000,7.608452,-9.597167,-48.155064,-47.431179,2.389621
24.60500,7.748665,-10.928706,-47.261035,-42.608963,3.069746
24.61000,7.858298,-10.859399,-38.253119,-37.178769,3.684672
24.61500,7.936918,-11.292337,-33.725966,-31.239816,4.333581
24.62000,7.984214,-11.820122,-32.477493,-26.057586,5.026863
24.62500,8.000000,-11.494300,-26.956692,-20.166766,5.554794
24.63000,7.984214,-11.436528,-29.226261,-13.029079,6.128981
24.63500,7.936918,-11.966036,-24.736111,-9.460306,6.966244
24.64000,7.858298,-11.782492,-13.519837,-3.709263,7.366604
24.64500,7.748665,-10.769827,-7.301999,2.804101,7.914361
24.65000,7.608452,-12.271807,-5.731175,10.882269,8.398703
24.65500,7.438212,-11.865795,4.124550,15.229704,8.877290
24.66000,7.238616,-11.372988,11.115603,23.716271,9.305264
24.66500,7.010453,-11.402747,4.325106,23.653194,9.701096
24.67000,6.754623,-11.491784,18.072559,32.096169,9.967436
24.67500,6.472136,-11.051672,29.425796,37.949896,10.455303
24.68000,6.164106,-10.602426,25.934384,44.175772,10.565619
24.68500,5.831749,-10.235233,30.861941,50.637385,10.969502
24.69000,5.476377,-9.673806,35.666146,53.875397,10.861509
24.69500,5.099392,-8.564270,42.093903,57.711231,11.091337
24.70000,4.702282,-8.639253,33.953961,64.456061,11.396471
24.70500,4.286614,-8.359569,50.327349,69.615082,11.336731
24.71000,3.854029,-7.343711,50.760518,68.873551,11.293577
24.71500,3.406234,-6.766946,58.687229,76.320195,11.362234
24.72000,2.944996,-6.865114,57.030350,79.471883,11.138561
24.72500,2.472136,-6.022546,62.465075,81.324285,11.124625
24.73000,1.989519,-5.554915,67.253536,84.594178,10.724194
24.73500,1.499051,-4.261857,72.735387,88.008430,10.686009
24.74000,1.002666,-3.330492,70.425495,89.879959,10.408433
24.74500,0.502324,-3.061729,74.833778,91.382196,10.227709
24.75000,0.000000,-1.712846,70.962961,91.776342,9.920624
24.75500,-0.502324,-1.728876,76.514047,94.580881,9.367001
24.76000,-1.002666,-0.871743,79.677743,94.207573,9.195345
24.76500,-1.499051,-0.012564,87.104833,95.453777,8.520087
24.77000,-1.989519,0.846644,76.264952,94.661767,7.884022
24.77500,-2.472136,2.217507,80.754835,95.205891,7.329454
24.78000,-2.944996,1.797518,78.086510,95.101625,7.169176
24.78500,-3.406234,3.236476,82.445849,93.390534,6.425078
24.79000,-3.854029,3.756799,76.034254,92.409910,5.761699
24.79500,-4.286614,4.928572,82.008611,88.187546,5.120611
24.80000,-4.702282,4.563917,72.904618,88.171792,4.433919
24.80500,-5.099392,5.309664,82.845631,85.446877,4.007952
24.81000,-5.476377,7.160884,74.352739,81.522802,3.177402
24.81500,-5.831749,7.596504,70.967448,78.891040,2.665218
24.82000,-6.164106,8.116392,69.995777,72.331727,1.755715
24.82500,-6.472136,8.177077,68.048304,71.924439,0.822434
24.83000,-6.754623,9.206841,65.534316,67.301067,0.419921
24.83500,-7.010453,9.264055,65.232524,60.815247,-0.425809
24.84000,-7.238616,9.264667,57.657843,59.498547,-1.135844
24.84500,-7.438212,10.086571,51.206426,53.371690,-1.674291
24.85000,-7.608452,10.415833,44.165837,49.445823,-2.569935
24.85500,-7.748665,10.433223,43.799531,43.655218,-3.129733
24.86000,-7.858298,10.927009,37.590924,39.144329,-3.936636
24.86500,-7.936918,11.130848,41.217828,33.175978,-4.686172
24.87000,-7.984214,11.851010,28.052090,27.107676,-5.216761
24.87500,-8.000000,12.204326,26.044054,22.285428,-5.963819
24.88000,-7.984214,12.381635,24.372330,16.864967,-6.393538
24.88500,-7.936918,12.443871,24.601089,7.364998,-7.007691
24.89000,-7.858298,11.559287,6.996473,4.132266,-7.656830
24.89500,-7.748665,12.223136,7.970314,-2.520751,-8.131082
24.90000,-7.608452,12.252293,7.429182,-9.035201,-8.632326
24.90500,-7.438212,11.965949,-8.258261,-12.098717,-9.178848
24.91000,-7.238616,11.232494,-3.610216,-18.327722,-9.487762
24.91500,-7.010453,10.195732,-20.668982,-26.406492,-9.988455
24.92000,-6.754623,11.226909,-17.000517,-32.148307,-10.252786
24.92500,-6.472136,10.512899,-25.484776,-35.408676,-10.717641
24.93000,-6.164106,10.894432,-28.137444,-42.474056,-10.878093
24.93500,-5.831749,9.515708,-29.561992,-47.332694,-11.069326
