time_s,piston_pos_mm,inlet_air_pressure,inlet_air_flow,outlet_water_pressure,outlet_water_flow
15.52000,-9.979446,15.503619,0.866262,-120.860485,-8.647315
15.52500,-9.979960,15.140894,-0.375094,-121.373096,-8.330953
15.53000,-9.980461,13.654825,0.532071,-115.508693,-8.465577
15.53500,-9.980949,15.514868,0.681754,-120.567892,-8.290438
15.54000,-9.981426,15.156870,0.237858,-119.045090,-8.560140
15.54500,-9.981890,15.915496,0.065024,-119.893272,-8.444011
15.55000,-9.982343,13.413374,-0.476974,-118.253363,-8.384103
15.55500,-9.982784,15.494946,0.375489,-118.150072,-8.766410
15.56000,-9.983215,13.472383,-0.043956,-119.276124,-8.681924
15.56500,-9.983634,15.008936,0.459273,-121.620846,-8.369114
15.57000,-9.984043,14.758514,0.571659,-121.570878,-8.467036
15.57500,-9.984442,15.553289,0.001402,-119.391201,-8.758975
15.58000,-9.984831,13.606082,1.115600,-115.645619,-8.593168
15.58500,-9.985210,15.464324,-0.762250,-123.385315,-8.640186
15.59000,-9.985580,13.877984,-0.311598,-119.794948,-8.554324
15.59500,-9.985941,14.657567,-0.195289,-118.580544,-8.248424
15.60000,-9.986292,14.536943,0.201942,-120.808901,-8.567852
15.60500,-9.986635,15.334390,-0.626344,-119.097696,-8.175618
15.61000,-9.986969,14.669706,0.694277,-119.824801,-8.519195
15.61500,-9.987295,15.037858,0.155462,-117.904906,-8.591913
15.62000,-9.987612,14.483777,0.387669,-116.063722,-8.245111
15.62500,-9.987922,14.638301,-0.786344,-120.298306,-8.338502
15.63000,-9.988224,14.434839,-0.206921,-118.991309,-8.273485
15.63500,-9.988518,15.227217,0.268868,-118.680862,-8.188334
15.64000,-9.988805,14.532039,0.337871,-119.304031,-8.321106
15.64500,-9.989085,14.301637,0.616738,-119.635708,-8.297236
15.65000,-9.989358,15.405250,0.165304,-124.246844,-8.740790
15.65500,-9.989624,15.239258,-0.143275,-119.470023,-8.606056
15.66000,-9.989884,16.015548,-2.302647,-121.967288,-8.415225
15.66500,-9.990137,14.916438,0.372273,-120.626526,-8.451154
15.67000,-9.990383,15.484194,0.021401,-118.780886,-8.373512
15.67500,-9.990624,14.557427,-0.080934,-118.501789,-8.554117
15.68000,-9.990858,15.625518,0.306408,-120.691291,-8.314831
15.68500,-9.991087,15.950494,-0.314945,-120.732989,-8.178256
15.69000,-9.991309,15.931852,0.387069,-120.352920,-8.394481
15.69500,-9.991527,13.805491,0.435714,-122.007162,-8.356638
15.70000,-9.991738,14.188531,0.312008,-116.449756,-8.406536
15.70500,-9.991945,13.663317,-0.949773,-116.047719,-8.343169
15.71000,-9.992146,15.666831,0.006461,-120.183730,-8.451077
15.71500,-9.992343,15.792099,0.160775,-116.344155,-8.559692
15.72000,-9.992534,14.730950,0.039618,-118.135663,-8.454234
15.72500,-9.992721,14.390046,0.244591,-122.101565,-8.467961
15.73000,-9.992903,14.554034,0.123416,-117.842818,-8.715104
15.73500,-9.993080,14.360388,-0.383719,-118.383540,-8.449804
15.74000,-9.993253,14.568534,1.842129,-119.487669,-8.481465
15.74500,-9.993422,14.446862,-0.512228,-122.945007,-8.454512
15.75000,-9.993586,15.463440,-0.668268,-121.113307,-8.569029
15.75500,-9.993747,16.323755,0.570165,-124.768591,-8.413976
15.76000,-9.993903,14.882620,0.678910,-119.913029,-8.392928
15.76500,-9.994055,15.517479,0.847860,-120.473628,-8.594206
15.77000,-9.994204,16.005560,0.669064,-122.246730,-8.439219
15.77500,-9.994349,15.922568,-1.126798,-122.541867,-8.370636
15.78000,-9.994490,14.845105,-0.694969,-117.019635,-8.376608
15.78500,-9.994628,15.331159,1.108555,-123.121221,-8.628257
15.79000,-9.994762,15.869244,0.742219,-118.314957,-8.644299
15.79500,-9.994893,15.737773,-0.231240,-119.659516,-8.486796
15.80000,-9.995021,15.921833,0.330692,-117.242246,-8.649191
15.80500,-9.995145,14.555160,-0.556708,-123.366165,-8.114743
15.81000,-9.995267,14.999977,-0.384619,-119.667751,-8.615012
15.81500,-9.995385,15.579325,0.153648,-117.235646,-8.613555
15.82000,-9.995500,14.865945,0.629498,-120.255482,-8.396786
15.82500,-9.995613,16.356823,0.893004,-122.928770,-8.565844
15.83000,-9.995723,16.650958,-1.459628,-124.084596,-8.849379
15.83500,-9.995830,14.436405,0.568268,-121.413135,-8.518539
15.84000,-9.995934,14.586940,0.707887,-117.744177,-8.646148
15.84500,-9.996035,14.943709,0.083908,-116.643475,-8.577036
15.85000,-9.996135,15.209912,0.717085,-119.789014,-8.742318
15.85500,-9.996231,15.743740,0.382747,-118.017654,-8.635955
15.86000,-9.996325,16.241183,0.309430,-117.772609,-8.525179
15.86500,-9.996417,14.503772,-1.234108,-118.622564,-8.512874
15.87000,-9.996507,14.943323,0.599047,-121.714836,-8.669894
15.87500,-9.996594,15.538587,-0.567664,-118.365226,-8.610731
15.88000,-9.996679,14.631318,-0.933256,-122.076700,-8.631792
15.88500,-9.996762,15.351437,-0.533536,-119.679936,-8.482816
15.89000,-9.996843,14.069077,0.450894,-118.215453,-8.526923
15.89500,-9.996922,15.233271,0.229754,-117.604889,-8.693138
15.90000,-9.996999,14.915244,0.103927,-120.170924,-8.408462
15.90500,-9.997074,15.294204,0.123446,-117.487645,-8.610806
15.91000,-9.997147,14.271168,0.751093,-116.645819,-8.447303
15.91500,-9.997219,14.470139,1.753702,-117.830421,-8.644191
15.92000,-9.997288,14.625305,0.550757,-119.999094,-8.461626
15.92500,-9.997356,14.075801,-0.274954,-119.229472,-8.524652
15.93000,-9.997422,13.727029,0.019850,-119.845577,-8.498510
15.93500,-9.997487,14.231698,0.572011,-119.775354,-8.431089
15.94000,-9.997549,15.351284,-0.513021,-118.331322,-8.440938
15.94500,-9.997611,14.832692,-0.217895,-117.544131,-8.482141
15.95000,-9.997670,15.147265,0.093048,-119.854905,-8.482464
15.95500,-9.997729,14.937186,1.359208,-118.286771,-8.698487
15.96000,-9.997785,16.135043,0.369507,-119.338091,-8.517579
15.96500,-9.997841,14.687317,-0.973950,-119.542329,-8.836923
15.97000,-9.997895,14.897879,-0.620748,-121.965897,-8.844495
15.97500,-9.997947,15.535867,0.906925,-119.062541,-8.553954
15.98000,-9.997999,15.053521,-1.059984,-120.120515,-8.540531
15.98500,-9.998049,15.169390,-1.347908,-119.258125,-8.281818
15.99000,-9.998097,15.329018,-0.990020,-117.723266,-8.406601
15.99500,-9.998145,14.349590,0.111891,-118.269644,-8.339760
16.00000,-9.993193,14.197972,0.294037,-118.349591,-8.553050
16.00500,-9.983240,14.564464,-1.041518,-120.959768,-8.439519
16.01000,-9.968288,15.592104,-0.524973,-123.311113,-8.330619
16.01500,-9.948335,16.661889,-0.268141,-120.718083,-8.425761
16.02000,-9.923383,14.247175,-0.572305,-119.921413,-8.451217
16.02500,-9.893430,15.185040,-1.789560,-119.466896,-8.487774
16.03000,-9.858478,13.521842,-1.298010,-116.982580,-8.640284
16.03500,-9.818526,14.769950,-2.316749,-119.216170,-8.634205
16.04000,-9.773573,15.052025,-1.935726,-116.785993,-8.712419
16.04500,-9.723621,14.845354,-3.752979,-120.670132,-8.431559
16.05000,-9.668668,13.862943,-4.072782,-122.084091,-8.528992
16.05500,-9.608716,14.398587,-4.205954,-117.881168,-8.583737
16.06000,-9.543763,15.649697,-5.881370,-122.067274,-8.421017
16.06500,-9.473811,14.585818,-6.824270,-122.943381,-8.551771
16.07000,-9.398858,13.958233,-7.915469,-120.701213,-8.296946
16.07500,-9.318906,14.423859,-8.091050,-118.692378,-8.153690
16.08000,-9.233954,13.662236,-10.653310,-116.944981,-8.357699
16.08500,-9.144001,13.788540,-10.835306,-119.122752,-8.511717
16.09000,-9.049049,13.764799,-10.861555,-117.048467,-8.612476
16.09500,-8.949096,13.799236,-11.336758,-118.832416,-8.060484
16.10000,-8.844144,13.466332,-11.239909,-122.040005,-8.268974
16.10500,-8.734191,13.922460,-12.476889,-120.672656,-8.484007
16.11000,-8.619239,12.474821,-13.939759,-121.610643,-8.111511
16.11500,-8.499287,12.485762,-15.574424,-118.179977,-8.487212
16.12000,-8.374334,13.686839,-17.148848,-121.856246,-8.261157
16.12500,-8.244382,12.608467,-15.855304,-120.081422,-8.185161
16.13000,-8.109429,12.619673,-19.379148,-118.400023,-8.153867
16.13500,-7.969477,12.215304,-17.041190,-114.268273,-8.217157
16.14000,-7.824524,12.017106,-19.802540,-114.545058,-7.625251
16.14500,-7.674572,11.394039,-19.302087,-115.955875,-7.982777
16.15000,-7.519619,11.984044,-20.199680,-114.139694,-7.796265
16.15500,-7.359667,11.679975,-20.805077,-114.461108,-7.775085
16.16000,-7.194715,10.869449,-22.026873,-107.441506,-7.942882
16.16500,-7.024762,11.286686,-23.210663,-116.063496,-7.700083
16.17000,-6.849810,11.730348,-23.894521,-116.069059,-7.495992
16.17500,-6.669857,9.490902,-26.016146,-115.013587,-7.291820
16.18000,-6.484905,11.142259,-26.379066,-113.069607,-7.383835
16.18500,-6.294952,9.844060,-26.931251,-109.840546,-7.169926
16.19000,-6.100000,9.713463,-26.874371,-106.111361,-7.164372
16.19500,-5.900048,9.881141,-27.498644,-107.548058,-6.906520
16.20000,-5.695095,9.935865,-29.781681,-106.492193,-7.245675
16.20500,-5.485143,9.229097,-28.771926,-105.066675,-6.651574
16.21000,-5.270190,9.189703,-29.982106,-103.098081,-6.701091
16.21500,-5.050238,7.639486,-31.289591,-104.147786,-6.553621
16.22000,-4.825285,7.348388,-32.015148,-99.497410,-6.749095
16.22500,-4.595333,7.181792,-31.690056,-99.502548,-6.327182
16.23000,-4.360381,7.305501,-33.147655,-97.378732,-5.915024
16.23500,-4.120428,6.534579,-34.189330,-95.156809,-5.493797
16.24000,-3.875476,6.127295,-35.558651,-93.471746,-5.779829
16.24500,-3.625523,6.989764,-35.781160,-91.296727,-5.597614
16.25000,-3.370571,6.030883,-35.489874,-93.031072,-5.241936
16.25500,-3.110618,4.905201,-38.373214,-88.344826,-5.085761
16.26000,-2.845666,6.236112,-38.706477,-90.714614,-5.025654
16.26500,-2.575713,5.849387,-38.665639,-89.880986,-4.764132
16.27000,-2.300761,5.405909,-39.367636,-84.180019,-4.593286
16.27500,-2.020809,2.703969,-39.915383,-80.390321,-4.232732
16.28000,-1.735856,2.989843,-41.776497,-78.037026,-3.992224
16.28500,-1.445904,2.670269,-42.129529,-76.022181,-3.626652
16.29000,-1.159756,3.104935,-43.062766,-72.636557,-3.529853
16.29500,-0.878609,2.938845,-44.663313,-75.753238,-3.338460
16.30000,-0.602461,2.476076,-42.885747,-70.687834,-3.181659
16.30500,-0.331313,1.278107,-43.642500,-67.448960,-2.824670
16.31000,-0.065166,2.008162,-44.728402,-66.049246,-2.872878
16.31500,0.195982,2.262240,-44.397872,-60.950251,-2.149489
16.32000,0.452129,0.546974,-45.102216,-57.649737,-2.182877
16.32500,0.703277,0.816656,-43.625754,-55.396235,-1.757079
16.33000,0.949425,-0.242074,-43.614912,-52.919663,-1.834623
16.33500,1.190572,-2.413282,-42.952374,-45.331152,-1.297646
16.34000,1.426720,-1.507999,-43.200351,-47.055232,-1.131051
16.34500,1.657867,-1.692328,-42.525834,-44.107118,-0.956179
16.35000,1.884015,-1.439331,-41.234890,-38.490835,-0.764174
16.35500,2.105163,-1.612650,-39.737619,-34.071988,-0.530287
16.36000,2.321310,-2.904534,-39.789488,-36.643066,0.142669
16.36500,2.532458,-3.537368,-37.964885,-33.595766,0.321277
16.37000,2.738605,-3.789250,-37.930812,-25.397339,0.419280
16.37500,2.939753,-3.613007,-37.181040,-22.592518,0.696143
16.38000,3.135901,-4.033261,-34.604815,-19.862871,0.819315
16.38500,3.327048,-4.078838,-35.057146,-18.858817,0.911952
16.39000,3.513196,-3.773180,-34.299602,-13.584880,1.177446
16.39500,3.694343,-5.475065,-33.710176,-14.585951,1.612872
16.40000,3.870491,-3.756111,-32.613534,-10.671373,1.934184
16.40500,4.041639,-5.546142,-31.632616,-1.610035,2.028294
16.41000,4.207786,-4.717538,-31.439161,-4.169186,2.571971
16.41500,4.368934,-5.807269,-30.050342,1.505293,2.769185
16.42000,4.525081,-5.694723,-29.216847,6.516969,2.950220
16.42500,4.676229,-6.809830,-27.181608,9.187357,2.888010
16.43000,4.822376,-5.988472,-27.778412,9.546109,3.346882
16.43500,4.963524,-6.842126,-26.556607,13.899563,3.593179
16.44000,5.099672,-7.981839,-25.731762,19.639050,3.617883
16.44500,5.230819,-7.455207,-24.769015,20.737655,3.682763
16.45000,5.356967,-8.055477,-24.045411,28.333409,4.505597
16.45500,5.478114,-7.258619,-21.916639,27.746139,4.500475
16.46000,5.594262,-8.245559,-23.464053,34.994232,4.532245
16.46500,5.705410,-7.505621,-20.898083,34.220546,5.011574
16.47000,5.812774,-7.751777,-21.227607,39.886902,5.107692
16.47500,5.917455,-8.021948,-21.712304,41.208921,5.169362
16.48000,6.019519,-8.949369,-18.615150,43.370172,5.290581
16.48500,6.119031,-7.997361,-19.078088,43.263593,5.522319
16.49000,6.216055,-8.967560,-17.072080,50.149667,5.766217
16.49500,6.310654,-9.166468,-18.236912,51.856957,5.686150
16.50000,6.402887,-8.501404,-17.297452,55.145349,5.764929
16.50500,6.492815,-9.648714,-16.122799,55.890146,6.005848
16.51000,6.580495,-8.673929,-15.361915,57.617251,5.597369
16.51500,6.665982,-9.067843,-17.519410,60.066074,6.142624
16.52000,6.749333,-9.331920,-16.301161,64.303460,6.162484
16.52500,6.830599,-9.942001,-13.766930,68.804574,6.310270
16.53000,6.909834,-10.389325,-13.267166,68.453376,6.366488
16.53500,6.987089,-9.850472,-14.011713,69.057812,6.521161
16.54000,7.062411,-11.024311,-13.343584,71.779776,6.554564
16.54500,7.135851,-10.186731,-14.403655,73.195796,6.611778
16.55000,7.207455,-11.098570,-12.548743,74.176347,6.638371
16.55500,7.277268,-9.825998,-12.712876,78.732005,6.779508
16.56000,7.345337,-10.645043,-12.324658,80.010254,6.679197
16.56500,7.411703,-10.146374,-11.538576,82.418337,6.947988
16.57000,7.476411,-11.600271,-11.970061,88.872154,6.578334
16.57500,7.539500,-11.036004,-10.671132,88.537486,6.898707
16.58000,7.601013,-11.559169,-11.636287,91.192741,6.965230
16.58500,7.660988,-11.345946,-10.855671,89.712940,6.727318
16.59000,7.719463,-12.094958,-11.520841,91.664507,6.877153
16.59500,7.776476,-10.790878,-9.902266,90.794834,7.163218
16.60000,7.832064,-12.055866,-11.386710,90.080824,6.956879
16.60500,7.886263,-11.288433,-10.385156,91.705001,6.855608
16.61000,7.939106,-11.314412,-9.021429,95.439010,6.546513
16.61500,7.990629,-10.844911,-9.891631,98.326894,7.062374
16.62000,8.040863,-11.431127,-10.501519,103.096866,7.033563
16.62500,8.089841,-13.026758,-8.300805,99.224455,7.117265
16.63000,8.137595,-12.518948,-7.490040,97.101848,7.341952
16.63500,8.184155,-12.888100,-7.854781,100.416399,7.032950
16.64000,8.229552,-12.995162,-8.644933,103.109758,7.057585
16.64500,8.273813,-12.920682,-8.306614,100.382283,6.935722
16.65000,8.316967,-11.810929,-7.503840,102.538551,7.034077
16.65500,8.359043,-11.917778,-6.872026,105.297055,7.042120
16.66000,8.400067,-12.221687,-7.298776,105.125599,7.164988
16.66500,8.440065,-13.209824,-7.376125,106.391687,7.137910
16.67000,8.479064,-12.899492,-6.467759,106.160626,6.940974
16.67500,8.517087,-12.206242,-6.666833,106.500146,6.989755
16.68000,8.554160,-12.490543,-5.661660,109.892508,7.278169
16.68500,8.590306,-13.493264,-6.725200,109.352317,6.927839
16.69000,8.625548,-12.699680,-5.408455,108.388534,7.195674
16.69500,8.659910,-12.798628,-6.098336,109.335846,7.337913
16.70000,8.693412,-11.865460,-5.165441,108.444075,7.199449
16.70500,8.726077,-13.136883,-6.145296,108.748498,7.149137
16.71000,8.757925,-14.754495,-6.231839,110.003032,7.330729
16.71500,8.788977,-12.818831,-6.302332,109.835816,7.189727
16.72000,8.819252,-12.353582,-5.278775,114.992248,7.148947
16.72500,8.848771,-14.204451,-6.386000,110.362760,7.135163
16.73000,8.877552,-12.587015,-4.826198,110.904315,7.358405
16.73500,8.905613,-12.453843,-4.771900,114.680610,7.307641
16.74000,8.932973,-13.133036,-5.650063,108.398093,7.456805
16.74500,8.959648,-13.676700,-5.899264,110.706625,7.190711
16.75000,8.985657,-13.317310,-3.620126,113.238861,7.216144
16.75500,9.011016,-13.594774,-5.009462,111.133633,7.220424
16.76000,9.035740,-13.241581,-5.030849,110.680662,7.353742
16.76500,9.059847,-12.645798,-4.928561,109.088240,7.230459
16.77000,9.083351,-13.359633,-3.637166,110.941138,7.503347
16.77500,9.106267,-13.861152,-3.691889,109.464136,7.440635
16.78000,9.128610,-13.092909,-3.489117,113.194825,7.266782
16.78500,9.150395,-13.808519,-4.584486,112.224036,6.992512
16.79000,9.171635,-14.682624,-3.223079,110.460440,7.195101
16.79500,9.192344,-13.489641,-4.224192,113.520251,7.722523
16.80000,9.212535,-12.448640,-3.868631,108.981407,7.523537
16.80500,9.232222,-14.000964,-3.675667,109.327873,7.585511
16.81000,9.251417,-13.628092,-4.476732,112.718580,7.528563
16.81500,9.270131,-14.741557,-3.267370,111.756959,7.684040
16.82000,9.288378,-13.906322,-3.235113,108.787298,7.361453
16.82500,9.306168,-14.079336,-3.812570,109.631805,7.379864
16.83000,9.323514,-13.736294,-2.815026,110.727539,7.465916
16.83500,9.340426,-13.900193,-2.714614,109.883682,7.756025
16.84000,9.356916,-14.059272,-3.097601,111.687106,7.883255
16.84500,9.372993,-13.427164,-1.880361,111.043194,7.877950
16.85000,9.388668,-14.420274,-3.130064,112.320376,7.815511
16.85500,9.403951,-14.710536,-3.374742,111.185560,7.668120
16.86000,9.418852,-13.308655,-3.690442,112.098340,8.013269
16.86500,9.433381,-13.669619,-2.116211,110.482306,7.876352
16.87000,9.447547,-14.700216,-2.860092,112.233172,7.943212
16.87500,9.461358,-14.914017,-2.834540,112.198058,7.961213
16.88000,9.474824,-14.891397,-1.626821,112.987297,7.926424
16.88500,9.487953,-12.659039,-3.213832,112.293782,7.912103
16.89000,9.500755,-13.692922,-2.542993,110.803760,7.956091
16.89500,9.513236,-14.008158,-2.742227,111.547979,7.872037
16.90000,9.525405,-13.731812,-3.245703,114.467197,8.128987
16.90500,9.537270,-13.843379,-2.951908,111.269745,8.085592
16.91000,9.548838,-12.625472,-2.229706,112.034186,8.287380
16.91500,9.560117,-13.856918,-2.116535,115.288351,7.874790
16.92000,9.571114,-13.939975,-2.094595,113.400103,8.348115
16.92500,9.581836,-14.474473,-2.520068,113.585149,8.175420
16.93000,9.592290,-13.693245,-2.980032,110.402113,8.177653
16.93500,9.602483,-14.071434,-2.639899,110.467269,8.094657
16.94000,9.612421,-14.211924,-1.148252,113.034086,8.107026
16.94500,9.622110,-16.152009,-3.003311,116.983704,8.016931
16.95000,9.631558,-14.507789,-2.999601,108.900176,8.394197
16.95500,9.640769,-14.987422,-1.485851,109.250751,8.235711
16.96000,9.649750,-13.934466,-1.510329,114.056150,8.388191
16.96500,9.658506,-15.756928,-2.112083,113.536707,8.414477
16.97000,9.667043,-14.844752,-1.492833,111.076371,8.220621
16.97500,9.675367,-15.196478,-2.770029,115.129735,8.268322
16.98000,9.683483,-14.454293,-1.326384,113.769081,8.259004
16.98500,9.691396,-14.364968,-1.515318,112.501727,8.474588
16.99000,9.699111,-14.210385,-2.059059,113.456767,8.343504
16.99500,9.706633,-14.890820,-1.958125,112.635581,8.354027
17.00000,9.713967,-14.734954,-1.143761,114.532831,8.442479
17.00500,9.721118,-15.356422,-0.785425,112.570723,8.324556
17.01000,9.728090,-14.417862,-1.336541,111.814300,8.650979
17.01500,9.734888,-14.987946,0.277535,112.813000,8.200060
17.02000,9.741516,-13.771658,-2.016091,115.215633,8.535004
17.02500,9.747978,-13.160182,-1.283995,116.934295,8.559544
17.03000,9.754278,-15.616383,-1.339755,113.410922,8.172216
17.03500,9.760421,-14.644444,-1.308718,112.753563,8.478901
17.04000,9.766411,-15.434819,-0.989676,115.631340,8.390626
17.04500,9.772251,-15.405199,-1.638237,117.478142,8.480873
17.05000,9.777944,-14.514268,-0.410771,114.510366,8.164689
17.05500,9.783496,-14.317919,-1.289212,118.588760,8.384958
17.06000,9.788908,-14.834706,-0.859352,113.966441,8.197891
17.06500,9.794186,-14.089747,-1.137432,118.699535,8.296299
17.07000,9.799331,-14.631595,-1.106416,117.300900,8.562883
17.07500,9.804348,-15.039432,-0.184621,112.476796,8.324971
17.08000,9.809239,-13.539085,-2.028829,117.239145,8.001221
17.08500,9.814008,-14.300716,-0.850875,115.806022,8.130631
17.09000,9.818658,-14.665145,-2.720650,116.033658,8.169395
17.09500,9.823191,-14.168838,-0.770761,115.006653,8.497604
17.10000,9.827612,-14.116251,-1.484543,116.691277,8.235559
17.10500,9.831921,-14.809454,-0.589536,115.416018,8.103934
17.11000,9.836123,-14.001596,-0.730413,117.179808,8.511447
17.11500,9.840220,-15.775979,0.072592,119.225864,8.379018
17.12000,9.844215,-15.542796,-0.374466,119.988154,8.392874
17.12500,9.848109,-14.626344,-0.179895,119.549275,8.218769
17.13000,9.851907,-15.607794,0.122585,119.179964,8.558636
17.13500,9.855609,-13.711543,-1.100115,118.374488,8.322457
17.14000,9.859219,-14.787851,0.191833,117.153981,8.040605
17.14500,9.862738,-14.105074,-0.267791,115.349789,8.168854
17.15000,9.866170,-14.707051,0.633663,119.874021,8.214851
17.15500,9.869516,-15.080318,-1.444624,116.954894,8.319936
17.16000,9.872778,-14.925488,-0.144825,118.347714,8.462479
17.16500,9.875958,-14.199290,-0.714112,115.210300,8.236429
17.17000,9.879059,-14.975457,-0.850423,119.052374,8.257392
17.17500,9.882083,-16.108122,-1.054265,121.091066,8.687266
17.18000,9.885031,-13.865407,1.016219,118.109474,8.365668
17.18500,9.887905,-15.037642,-0.920285,120.254782,8.274660
17.19000,9.890707,-14.989128,-0.548008,118.143212,8.362807
17.19500,9.893440,-14.944994,-1.563241,118.868122,8.169363
17.20000,9.896104,-15.469224,-2.623857,117.603375,8.444785
17.20500,9.898701,-16.578756,-0.234535,113.114228,8.513801
17.21000,9.901234,-15.208982,0.623571,119.477504,8.280275
17.21500,9.903703,-15.278326,-0.706747,119.789262,8.525086
17.22000,9.906110,-14.728012,-1.618761,120.040749,8.331246
17.22500,9.908457,-14.750538,-1.181723,122.430983,8.422964
17.23000,9.910746,-15.143826,0.234171,120.854436,8.269338
17.23500,9.912977,-15.378807,-0.652855,119.955399,8.263864
17.24000,9.915153,-13.754594,0.758505,117.675035,8.160929
17.24500,9.917274,-14.576607,-1.112901,125.145371,8.426858
17.25000,9.919342,-14.884693,0.520616,116.326514,8.353709
17.25500,9.921359,-15.813774,-1.843538,118.376789,8.362128
17.26000,9.923325,-15.276598,-0.726168,118.183164,8.232333
17.26500,9.925242,-14.867917,-1.863562,121.476195,8.230123
17.27000,9.927111,-15.615640,0.395990,119.977125,8.315615
17.27500,9.928933,-15.414197,0.294696,120.433524,8.487436
17.28000,9.930709,-15.578236,0.048356,115.696832,8.465433
17.28500,9.932442,-15.070792,-0.388256,118.277329,8.319035
17.29000,9.934131,-14.693678,-0.584455,121.550182,8.471555
17.29500,9.935777,-15.026749,-1.066853,118.362791,8.698442
17.30000,9.937383,-15.098565,-0.449726,116.843795,8.449886
17.30500,9.938948,-14.675054,-0.560749,119.884593,8.745588
17.31000,9.940475,-14.367862,0.348528,118.251612,8.506556
17.31500,9.941963,-16.839682,-0.937532,119.493036,8.646720
17.32000,9.943414,-15.606443,-1.835456,120.250961,8.366041
17.32500,9.944828,-15.128139,0.252196,117.474759,8.628770
17.33000,9.946208,-14.721632,-0.140868,119.446759,8.271844
17.33500,9.947552,-16.433101,0.785671,122.370837,8.492416
17.34000,9.948864,-15.225498,0.101999,119.026908,8.406860
17.34500,9.950142,-14.116538,0.362555,119.126851,8.155844
17.35000,9.951389,-14.972362,-1.267475,118.409885,8.254610
17.35500,9.952604,-14.857303,0.449031,120.298941,8.637722
17.36000,9.953789,-14.338505,0.076927,120.686634,8.541947
17.36500,9.954944,-14.511585,1.227330,117.786546,8.666713
17.37000,9.956070,-15.426550,0.164413,119.890005,8.500795
17.37500,9.957169,-14.828025,-0.181333,123.115230,8.029818
17.38000,9.958239,-15.452370,-1.258165,116.204163,8.512397
17.38500,9.959283,-14.623717,0.205961,121.725098,8.388798
17.39000,9.960301,-14.485098,1.029571,121.513789,8.400149
17.39500,9.961294,-14.303560,-0.351795,116.453369,8.409578
17.40000,9.962261,-14.697023,-0.787774,116.201542,8.362356
17.40500,9.963205,-16.678892,0.264759,118.457231,8.333810
17.41000,9.964125,-15.021146,-0.647031,122.530431,8.670558
17.41500,9.965022,-15.511589,0.478123,118.296786,8.549964
17.42000,9.965896,-14.472844,-0.112303,119.699012,8.382780
17.42500,9.966749,-14.220034,0.707222,119.877955,8.418627
17.43000,9.967580,-14.757361,0.515500,119.456088,8.632076
17.43500,9.968391,-15.287827,0.049441,123.793906,8.541991
17.44000,9.969181,-14.655436,0.603848,120.219396,8.513928
17.44500,9.969951,-14.414610,-0.769304,117.181311,8.297282
17.45000,9.970702,-14.194821,0.329870,120.250287,8.418227
17.45500,9.971435,-14.271540,-0.197414,120.988244,8.311368
17.46000,9.972149,-15.118447,0.080614,117.381898,8.192142
17.46500,9.972845,-14.831448,1.084314,120.029300,8.620945
17.47000,9.973524,-14.937870,-0.618605,118.371809,8.434369
17.47500,9.974186,-14.161180,0.134335,116.890528,8.421404
17.48000,9.974831,-15.942291,0.176359,117.728399,8.337613
17.48500,9.975461,-15.987335,0.373865,121.325493,8.599417
17.49000,9.976074,-14.238660,-0.282609,119.281766,8.803000
17.49500,9.976672,-14.240892,0.676001,116.177551,8.572738
17.50000,9.977255,-14.513360,1.023193,121.157150,8.625080
17.50500,9.977824,-15.055289,-0.616595,118.986396,8.293022
17.51000,9.978378,-14.325495,-0.475219,113.443203,8.509619
17.51500,9.978919,-15.014228,0.351768,117.353915,8.515868
17.52000,9.979446,-15.396563,0.836848,114.668405,8.709626
17.52500,9.979960,-14.540178,-0.172509,118.323034,8.483478
17.53000,9.980461,-15.717249,0.278830,125.426875,8.337817
17.53500,9.980949,-14.751549,-1.129044,123.929970,8.471454
17.54000,9.981426,-15.138775,-1.028591,120.219794,8.415042
17.54500,9.981890,-14.905736,-0.881638,117.863726,8.701754
17.55000,9.982343,-13.785116,1.286719,117.182846,8.582415
17.55500,9.982784,-15.891276,1.867359,118.091887,8.532860
17.56000,9.983215,-14.761174,-0.681829,120.179340,8.508052
17.56500,9.983634,-14.184887,-0.058535,122.326900,8.609284
17.57000,9.984043,-14.394256,0.363447,119.794133,8.405562
17.57500,9.984442,-14.708717,0.515905,122.326059,8.340268
17.58000,9.984831,-15.566853,-0.180615,119.426080,8.193295
17.58500,9.985210,-14.076833,0.018239,115.288931,8.661330
17.59000,9.985580,-15.251222,-1.377340,120.383766,8.557485
17.59500,9.985941,-13.675803,-0.151736,121.868282,8.578288
17.60000,9.986292,-14.983652,-0.974870,120.963324,8.486812
17.60500,9.986635,-14.310133,-0.642800,122.059637,8.734043
17.61000,9.986969,-14.384144,-0.187452,117.794257,8.330815
17.61500,9.987295,-15.308137,-1.244762,119.187061,8.664347
17.62000,9.987612,-15.026639,-0.842564,119.817768,8.352136
17.62500,9.987922,-14.219615,-0.032805,120.512791,8.412029
17.63000,9.988224,-15.252671,0.392713,120.988267,8.295561
17.63500,9.988518,-14.434066,0.220655,121.859754,8.495197
17.64000,9.988805,-15.146228,0.543239,118.935178,8.437401
17.64500,9.989085,-14.554980,-0.580292,117.559775,8.547720
17.65000,9.989358,-14.865095,0.468559,118.861757,8.392803
17.65500,9.989624,-14.812634,-0.161561,119.386473,8.269961
